coin,net,acc,p
BTC,0.008783073128936227,True,0.41278212387266927
SOL,0.008747474747474728,True,0.5278779829370824
BNB,0.008687022900763177,True,0.6831425539154145
TRX,0.00868566340160304,True,0.5165676005284235
LINK,0.008552147239263787,True,0.6242392930037033
DOGE,0.008513167482044228,True,0.8740396389948947
AVAX,0.008494752623688042,True,0.5101205189792004
TRX,0.00846954314720816,True,0.6956917752085049
BTC,0.008357272357812697,True,0.376457711805095
SOL,0.008287057901440244,True,0.5260359741180685
XRP,0.00818979089196903,True,0.7152123373473747
TRX,0.008148061886541493,True,0.44460947601361134
TRX,0.008084033613445342,True,0.7466721363937181
ETH,0.008044796353419594,True,0.512650845306578
TRX,0.00797683947977901,True,0.634178106158449
AVAX,0.007966777408637828,True,0.6675581225276984
ADA,0.007944751381215422,True,0.46233099965134106
TRX,0.007870450339296788,True,0.7784191485318134
TRX,0.0077521332791548065,True,0.8375074273435787
BNB,0.007720534629404698,True,0.6183221231659471
LINK,0.007683666881859176,True,0.4445121189507819
ADA,0.007663250366032106,True,0.6623736291585706
TRX,0.007547274407144979,True,0.7353374666818454
ETH,0.007406507845947987,True,0.8027804419344727
BTC,0.007298360612682854,True,0.48362409117790833
BTC,0.007215600972777738,False,0.13613553585705054
SOL,0.007150326797385588,True,0.555217396895171
BNB,0.007108897379912717,True,0.6900906519622519
ETH,0.006933581864377649,False,0.29129585201221675
ETH,0.006822083529260949,True,0.5058617346693628
TRX,0.00679120879120876,True,0.5189465828687821
ADA,0.006704061895551174,True,0.7605129110282974
TRX,0.006677685950413405,True,0.6147618235423469
AVAX,0.006663366336633782,True,0.8518405476739385
LINK,0.006574490889603492,True,0.7281495810668184
AVAX,0.006494208494208566,True,0.7253716844818849
AVAX,0.006489722966934732,True,0.815433136417349
TRX,0.006441287087338045,True,0.7950336765404525
LINK,0.006438818565400741,True,0.8316118316651089
TRX,0.006409506398537436,True,0.9063949304496564
TRX,0.006249312557286892,True,0.8331743813708302
BNB,0.006225078859003476,True,0.8344379829061603
BNB,0.006216574179109148,True,0.8170346894825247
BNB,0.006146639511201537,True,0.839358837826687
SOL,0.006108716870635968,True,0.5910351061209821
LINK,0.005838745800671898,True,0.3910890256556685
TRX,0.005757166947723437,True,0.39791698584183194
BNB,0.005632774779892104,True,0.5152707208237475
AVAX,0.005564062982402087,True,0.42431677148158614
ETH,0.005552277086316561,True,0.38512121287453704
XRP,0.005552153887835367,False,0.26343513483051684
DOGE,0.005502930832356203,True,0.6267637308920011
ADA,0.005412764418730733,True,0.4340549930201884
TRX,0.0053717948717948456,True,0.5926415681241644
TRX,0.005130124777183333,True,0.46974273507904507
ETH,0.005091484935311199,True,0.4308482589875656
BNB,0.005020487460261293,True,0.7457652057218427
ADA,0.004955177743431351,True,0.5476313429040456
BNB,0.004940926132333658,True,0.7385439826629323
BTC,0.0049308656939710555,True,0.30842805442180077
BTC,0.004791416805144168,True,0.8310423887095333
TRX,0.004720905553590395,True,0.6133725348559116
SOL,0.004642026889496,True,0.49312693947443137
TRX,0.004533575317604345,True,0.5269203520509186
XRP,0.004524659374400166,True,0.5944394171008679
DOGE,0.004511123168746691,True,0.6271788405531717
ETH,0.0041847139233977,True,0.6719652547815592
BNB,0.0041809594750938945,True,0.7736853261587597
ADA,0.004174918603345736,False,0.08749195628051863
ADA,0.004102877070619073,True,0.8210895847968815
LINK,0.004087437742114066,True,0.423369232308769
LINK,0.0037405281285876075,True,0.7385445983699545
BTC,0.0035242632833281124,True,0.7811817679858446
LINK,0.003444646098003769,True,0.7589993630976176
BNB,0.003406839818224096,True,0.9197238937190166
SOL,0.0034066231133138575,True,0.49507745519013163
TRX,0.0032696838189707495,True,0.8426696237443291
BTC,0.0032202125520808273,True,0.7575797391342569
XRP,0.003193006750908724,True,0.578571971605929
XRP,0.0031605504587157735,True,0.3610014523396815
ETH,0.003119333318993391,True,0.591516020002055
BTC,0.0030925565591148913,True,0.5661924535784257
TRX,0.00297677504976779,True,0.7731133005003459
ETH,0.0028848396573675234,True,0.7006447814704505
XRP,0.0028655099605252605,True,0.5764028320185626
BTC,0.00284907554738756,True,0.37442730521622786
XRP,0.002784688995215225,True,0.5598735102489567
TRX,0.002554865424430732,True,0.4545449905722207
TRX,0.002542278127183774,True,0.724023286450067
SOL,0.0025262342921803533,True,0.4716048264028501
SOL,0.002240528328119719,True,0.6182890323752328
TRX,0.0020603248259860613,True,0.3065137537849938
ETH,0.002036621314038813,True,0.5454178423117394
BTC,0.00197582654676798,True,0.8263271986034647
XRP,0.0019561614541565592,True,0.5882950008842834
ADA,0.001943800838057676,True,0.8301333475576274
DOGE,0.0019397776839735776,True,0.6320561538440738
TRX,0.001770197486534954,True,0.5580754574330254
BTC,0.0017376297586311224,True,0.3426825112643542
AVAX,0.0017259959873889858,False,0.26018816022337193
BTC,0.001648223121907268,True,0.6155277052659531
XRP,0.0015874439461882623,True,0.8739885437209391
TRX,0.0014722222222220988,True,0.7124709909590042
BNB,0.0014497444633732055,True,0.4428059251420713
TRX,0.0013549704616731013,True,0.5403432800466565
BTC,0.00111835039354591,True,0.6971984802437635
XRP,0.0010995738086014856,True,0.6622470398079182
BTC,0.001007288438348965,True,0.310028770588599
TRX,0.0009838022165387112,True,0.8786683639182654
BNB,0.0009712776493893144,True,0.5957371494666653
AVAX,0.0009048656499637282,True,0.4224150019574769
SOL,0.0008867602676816428,True,0.5820392251296791
DOGE,0.0008821766197832943,True,0.8528072451498514
ETH,0.0008615003394227844,True,0.6333246883477184
AVAX,0.0008536485935588551,True,0.5518925177308273
BTC,0.000796035268450181,True,0.866629843338684
BNB,0.0007384194089321578,True,0.8709413593903546
LINK,0.0006581605528974705,True,0.5805801702727116
XRP,0.0006173442680161862,True,0.41631234820266455
BTC,0.0005966267968171585,True,0.8843819634165865
TRX,0.0004906600249066102,True,0.7748462577848411
DOGE,0.00043759750390015735,True,0.7683530590930311
XRP,0.00039718950196321497,True,0.5041158519204914
BNB,0.00037983356323212543,False,0.2978166607984305
TRX,0.0003776338443879385,True,0.6423664625117631
ETH,0.0003400424061343905,True,0.6293040306435272
ETH,0.0002951355161475728,True,0.7016181525621591
DOGE,0.0002471910112360493,True,0.6761993061841575
BTC,0.00023932295290230061,True,0.4784092177967227
TRX,0.00021099178774486478,True,0.876098977087075
SOL,6.611570247927641e-05,True,0.6882280795618795
SOL,-2.7901541158390983e-05,True,0.6403271757397831
XRP,-0.00013510153336104662,True,0.638966657001296
BTC,-0.0003630166673234108,True,0.7660731513681925
XRP,-0.00036845683208697015,True,0.762300916752678
LINK,-0.0004025559105431658,True,0.5003910346073793
XRP,-0.0004133852589067715,True,0.48700952947102133
TRX,-0.0006733001658374409,True,0.6126590011293368
BTC,-0.0008740628560124346,True,0.6238738034976082
AVAX,-0.0008938053097342618,True,0.7351741560469531
ETH,-0.0009238008820613413,True,0.3499944906117779
TRX,-0.0009816700610996137,True,0.6398329625156015
AVAX,-0.0009969909729188303,True,0.8719846270201149
BTC,-0.0010988964774285553,True,0.8761610564151543
LINK,-0.001251497005988032,True,0.4613785533349065
TRX,-0.0013534681813982524,True,0.7641906621712434
BTC,-0.0013648751827322041,True,0.8072737865946488
TRX,-0.00136988027725282,True,0.8366427352921165
LINK,-0.0013781094527363074,True,0.5694037872613709
TRX,-0.0013872549019608976,True,0.5913211809905933
BNB,-0.0013981744625364261,True,0.6617713407659102
BTC,-0.0014125455473050757,True,0.7371442685546883
AVAX,-0.001446902654867131,True,0.495451217999403
TRX,-0.0016475149806134386,True,0.5299382918371012
BNB,-0.0016747534779202305,True,0.4630570459212645
DOGE,-0.0017851772287862371,True,0.7063910095860043
ADA,-0.0018196573489630535,True,0.7682461644171751
XRP,-0.0018211890925345902,True,0.606321667166286
BNB,-0.0018502029749689602,True,0.6744108070060527
BTC,-0.001906035021888684,True,0.7384629864525419
TRX,-0.002,True,0.6298661040623912
ADA,-0.002,True,0.6777156941432557
LINK,-0.002,True,0.59328431157365
BTC,-0.002320359369729961,True,0.7271034951852176
BNB,-0.0023530470235858508,True,0.4687711848380232
TRX,-0.002354609929077987,True,0.46688543998992216
ETH,-0.002437049430732195,True,0.8259410965832672
BNB,-0.0024422147333749127,False,0.2914266834074209
BTC,-0.0026365859933972207,True,0.87384915005491
ETH,-0.002678993265805561,True,0.8203074058179601
TRX,-0.0028528784648186294,True,0.33039671308540564
ADA,-0.0028608321377330253,True,0.5480499464674445
BNB,-0.00287983247989587,True,0.5226319661315577
LINK,-0.0028952551477170445,True,0.7407854861155837
TRX,-0.002937793060331371,True,0.7049303074350819
XRP,-0.0029621552277101486,True,0.38668790110363715
SOL,-0.003039021011313812,True,0.731648422069875
BNB,-0.0030491344640671807,True,0.676501826168838
SOL,-0.0031142061281337324,True,0.5198966782682786
ETH,-0.0031444557477110485,True,0.4996329299403084
ADA,-0.0032111425111021035,True,0.8096550840234799
TRX,-0.0032195121951219523,True,0.7580573775183309
XRP,-0.0033254486133769117,True,0.44971719440393454
BNB,-0.0033641667899346733,True,0.8471433739892622
XRP,-0.0033862415525903727,True,0.6279330164099749
XRP,-0.003448808757244069,True,0.6931663287494952
TRX,-0.003460920379839359,True,0.34555934135233213
BNB,-0.003664639221460984,True,0.757075923684019
ADA,-0.0037232890201870355,True,0.7125743742286457
DOGE,-0.0037615072374970176,True,0.40454760991001215
BNB,-0.003847081125747496,True,0.7064537548718306
ETH,-0.0038558809135004184,True,0.7449381944477766
ETH,-0.003928261929719399,True,0.6315533063049406
TRX,-0.003957585644371873,True,0.7221862380630737
ADA,-0.003975850713501703,True,0.7795130871101895
XRP,-0.0040073908481226255,False,0.1663740144430764
DOGE,-0.004121929323430916,True,0.4710917226221815
BNB,-0.004406874939424153,True,0.8687720727937908
BNB,-0.0044280263614290254,True,0.4860863170662881
AVAX,-0.004504173622704609,True,0.4761661103078388
BTC,-0.004577477540631867,False,0.2864858126639095
TRX,-0.00461894369271054,True,0.8311198314073215
TRX,-0.004645502645502673,True,0.7105136549021153
ETH,-0.004653648599295733,False,0.267518636374035
TRX,-0.0046755852842808015,True,0.7738312114760112
BNB,-0.004703841561907394,True,0.5679333702737089
SOL,-0.004781825407338623,True,0.48175954582429786
TRX,-0.004831858407079557,True,0.8532729259634151
BTC,-0.004929238862296346,True,0.7315009381797681
BTC,-0.0050737790902730655,True,0.6489651082252008
AVAX,-0.005082914165179362,True,0.724716527855227
DOGE,-0.005182396799418008,True,0.732897253647357
BNB,-0.0052785757683445605,True,0.4811874905579221
SOL,-0.0053069998162778,True,0.5270205306290555
AVAX,-0.005392705682781938,True,0.5985679392160597
BTC,-0.005450381105682299,True,0.6255129066085365
AVAX,-0.0054762456546928445,True,0.6637125521597733
BTC,-0.005485295124741938,True,0.46533975044323156
BNB,-0.005516260786782466,True,0.7327989956022865
LINK,-0.005543586109142405,True,0.3140940061815798
ETH,-0.005558324054024009,True,0.6780939920829572
AVAX,-0.005620564808110016,True,0.6119529348438708
ADA,-0.0056424768842812095,True,0.8237726082595755
LINK,-0.005673469387755146,True,0.6279607647442335
TRX,-0.005781268179173791,True,0.66387385779425
BNB,-0.005783251900108642,True,0.6866511043110275
TRX,-0.005791069924178658,True,0.6318950453756557
DOGE,-0.005860010293360805,True,0.5887576637183365
DOGE,-0.0058721032560867786,True,0.5211999729445473
TRX,-0.005932785126921634,True,0.5029223961465853
ADA,-0.0059447731755424265,True,0.8591849889186407
TRX,-0.006012401969724522,True,0.31482499673982284
XRP,-0.006044133808079664,True,0.5630467644560941
XRP,-0.006086181277860312,True,0.4904345102937242
LINK,-0.006134160165366385,True,0.5638526398723538
ETH,-0.006155213742651265,True,0.5155861616201602
AVAX,-0.006211332312404226,True,0.4846520090215729
DOGE,-0.0063717388238613264,True,0.7613350187753349
XRP,-0.00655089820359289,True,0.47125284018180635
TRX,-0.0067066206463759475,True,0.6464628316408301
TRX,-0.0069122807017542014,True,0.6492185682705206
TRX,-0.006973062577704024,True,0.5886000707568236
DOGE,-0.007060837730160417,True,0.8263985577210805
ADA,-0.0070761421319796,True,0.589220701570332
TRX,-0.007110732538330609,True,0.8667127092738446
TRX,-0.007132850241545861,True,0.7536697624554405
TRX,-0.007134788189987138,True,0.6540744399693259
XRP,-0.007201146375119481,True,0.6953164346624653
BTC,-0.007257126160876702,True,0.42137716397884495
TRX,-0.007312499999999942,True,0.7562630472392381
TRX,-0.007319148936170026,True,0.5042453580939681
TRX,-0.007350960025180873,True,0.7223119144991708
ETH,-0.007429278110315572,True,0.8387206674373109
XRP,-0.007494505494505586,True,0.7267311886797738
AVAX,-0.007506607929515517,True,0.3657102764394706
XRP,-0.007514428161353724,True,0.7664455584368718
XRP,-0.0075257425216515,False,0.2942122676832729
LINK,-0.007543237250554167,True,0.5848115078379416
TRX,-0.007545286506469571,True,0.8051096853963023
BTC,-0.0076017766161489125,True,0.819963588075184
SOL,-0.00773024854953097,False,0.2634091971074786
TRX,-0.007735589331803848,True,0.5812811728551543
BNB,-0.007765199161425483,True,0.3532583869230711
TRX,-0.007784061696658016,True,0.7994508905388708
DOGE,-0.007804212541886011,True,0.7253437927309088
ADA,-0.007822142924218232,True,0.5457781775426248
XRP,-0.007881022393123714,True,0.7857075518685601
BTC,-0.007903006050766657,True,0.7645723533450407
ADA,-0.008127450980392135,True,0.6209800387650439
SOL,-0.008128584643848356,True,0.7121944518411513
TRX,-0.008149116064565696,True,0.6796401157719446
ADA,-0.008187785848802752,True,0.47725139055579663
DOGE,-0.008214507660987856,True,0.4284964095142684
BNB,-0.008300303470114899,True,0.9104769385548778
TRX,-0.008302177115730778,True,0.5564753230181102
AVAX,-0.008401335930976804,True,0.5384502380903339
BNB,-0.008596774193548427,True,0.45122184117202424
ETH,-0.008722008651440237,True,0.6581399209581736
BTC,-0.008751678653864723,True,0.4123501050792632
TRX,-0.008796690307328546,True,0.6503131159171831
ADA,-0.008887283722493032,True,0.4453214110827094
SOL,-0.008908462867012077,True,0.8641998484391405
BNB,-0.009082695252679794,True,0.7094388703422331
BTC,-0.009112478333716865,True,0.8199439730475165
TRX,-0.009224563515954241,True,0.6088289252347766
BTC,-0.00926127300806556,False,0.2600703549135423
TRX,-0.009306812310871602,True,0.5204980009126966
XRP,-0.00943287187587105,True,0.4795920167440719
TRX,-0.009434944237918129,True,0.7226844377866549
SOL,-0.009525754117574612,True,0.3097820251205474
TRX,-0.009596475235490785,True,0.7705056979706644
LINK,-0.009692307692307665,True,0.5375144756159481
TRX,-0.009694998251136731,True,0.7311237947883454
ETH,-0.009702754227304043,True,0.4969493055211712
SOL,-0.009898894154818259,False,0.1503547348476994
TRX,-0.00991788856304998,True,0.370609168148724
LINK,-0.00993650793650802,True,0.7407869403273051
DOGE,-0.00995107033639142,True,0.49927686946854166
AVAX,-0.009951356407857713,True,0.49131042343104636
BTC,-0.009982356502189258,True,0.6375685202767754
TRX,-0.010071025020177536,True,0.5380805547615657
BNB,-0.010074935400516847,True,0.5526782563610921
DOGE,-0.010092738407698974,True,0.3194202846448963
BTC,-0.01021782023490325,True,0.33837059612982556
LINK,-0.010227374719521285,True,0.7308254578361568
TRX,-0.010249312557286781,True,0.516447125422218
XRP,-0.01035421888053467,True,0.6207321367821463
BTC,-0.010370007250618983,True,0.5514683552298134
BTC,-0.01037652504648545,True,0.8479216194537188
ETH,-0.01041664454864488,True,0.3831187489933362
BNB,-0.010445743789642801,True,0.7289127957955445
SOL,-0.01045070422535199,True,0.40173661709591685
DOGE,-0.01045262440354455,True,0.701849625245043
BNB,-0.010590083303025464,True,0.8473622745153483
LINK,-0.010643660232663941,True,0.6595855837175628
SOL,-0.01073568645968592,True,0.8071155301225496
BTC,-0.01083853232315035,True,0.4182976293749245
ADA,-0.010871365204534354,True,0.6809650858390972
TRX,-0.01090292935094772,False,0.1824403465104955
TRX,-0.01091583452211131,True,0.3153726191201212
TRX,-0.010955223880597107,True,0.8131327842342914
TRX,-0.010964143426294702,True,0.4342577458853697
BNB,-0.011055831167808504,True,0.6956650859921883
TRX,-0.011086651053864192,True,0.46548693757618637
BNB,-0.011311606252078497,True,0.37998821043742836
LINK,-0.011349454207254304,True,0.8402710889114573
LINK,-0.011516256938937318,True,0.6788040956232351
XRP,-0.011524512699350396,True,0.33325050908048304
BNB,-0.011565917719958517,True,0.852426670742476
BNB,-0.011573810994441101,True,0.8024630525821125
TRX,-0.011593421653723233,True,0.821168805578836
AVAX,-0.011594882729211274,True,0.5373400652225327
XRP,-0.011595484477892713,True,0.7199329084671579
LINK,-0.011648343277897653,True,0.5754174090931148
XRP,-0.011656265763493432,True,0.5655948708262777
TRX,-0.011696969696969648,True,0.7920474530566428
ETH,-0.011746302092804582,False,0.22105567531286918
TRX,-0.011810791871058044,True,0.7996758098295764
TRX,-0.011843856076035107,True,0.7287647867705661
TRX,-0.011939498703543603,True,0.4747191509679044
TRX,-0.012104011887072883,True,0.6856072446426867
DOGE,-0.012120830321181384,True,0.6349468418715034
TRX,-0.012162601626016232,True,0.7436377756306631
TRX,-0.012173548773189767,True,0.8030378778005298
SOL,-0.01220126826578438,True,0.6832141180091578
TRX,-0.012347682119205337,False,0.27989118704379273
DOGE,-0.012390689941812026,True,0.47764130857919684
LINK,-0.012395261694669422,True,0.5098964101584036
DOGE,-0.012423053341508282,True,0.48426236133026007
AVAX,-0.012493827160493852,True,0.423852052571633
ETH,-0.012571795466300493,True,0.8190254089598487
SOL,-0.01266302118933704,True,0.3128578381935864
TRX,-0.01281582200247222,True,0.5362211721300607
BTC,-0.012832152266573303,False,0.29160964993822786
TRX,-0.012863005431502648,True,0.7710130942278351
TRX,-0.012917775503241356,True,0.8109841278158744
SOL,-0.012928961748633892,True,0.6420304930710989
LINK,-0.013000634651999075,True,0.5043548828500052
BTC,-0.013086994142420092,True,0.5858933461942222
TRX,-0.013135857461024301,True,0.35591927765507186
ETH,-0.013139590207965622,False,0.2711625641765172
TRX,-0.013144130757800852,True,0.31820010613320254
BTC,-0.013175198861082647,False,0.2941236239906977
ADA,-0.013239112110143279,True,0.7003775274178593
BTC,-0.01327515549420488,True,0.35697750365381264
TRX,-0.013275964391691429,True,0.6684566404025426
BNB,-0.013317506992756243,True,0.6889638830669924
ETH,-0.013343121331927053,True,0.40746763567870015
BTC,-0.013364151800619005,True,0.4453590344299397
TRX,-0.013487303506650504,True,0.5556668142457964
TRX,-0.013510289501220905,True,0.8771428609736888
TRX,-0.013524131357767975,True,0.6450055306281531
TRX,-0.013529331976941393,True,0.6654674270031058
ETH,-0.013560140843029587,True,0.6213224016296414
SOL,-0.013668266745439637,True,0.6545166034603879
LINK,-0.013695906432748537,False,0.20224670160950287
ETH,-0.013696594177575848,True,0.39126329730101267
TRX,-0.013711711711711703,True,0.6431323853592199
AVAX,-0.01371698963497081,True,0.3943980489861026
DOGE,-0.013774913237481477,True,0.7450254209241479
TRX,-0.013829319814110728,True,0.6010926292322536
BTC,-0.013924195226172163,True,0.3782408686394895
DOGE,-0.013967349197564925,True,0.46500841656379305
LINK,-0.013970534069981498,True,0.7024235832389243
BTC,-0.013991565872432441,True,0.4293567158194964
TRX,-0.013998064828253385,True,0.6872798185107091
LINK,-0.014048192771084265,True,0.6482869474747569
DOGE,-0.014090186254220647,True,0.4881489035221907
ADA,-0.014095639943741077,True,0.7351627100904302
TRX,-0.014165450121654486,True,0.7067349447333443
ETH,-0.014166695093524416,True,0.5594714156421146
TRX,-0.014175057584731808,True,0.7241064537644004
BTC,-0.01427426188092473,True,0.6022324009512202
DOGE,-0.0142932330827068,True,0.8101945859194771
TRX,-0.014297181895815523,True,0.6341669814674227
BTC,-0.01431824433294193,True,0.5069555007150558
AVAX,-0.014370113805047045,True,0.7864689728474065
ADA,-0.014576687116564345,True,0.7255637608315453
BNB,-0.014682418346073754,True,0.6684259233397691
XRP,-0.01469465132024361,True,0.4813833350831811
BNB,-0.014694969370140141,True,0.3190238696771338
TRX,-0.014793344321481825,True,0.5884858616191869
TRX,-0.014841091492776902,True,0.48129157594497357
BNB,-0.014900833123617561,True,0.5143873796651907
AVAX,-0.014923076923076926,True,0.7442040448450351
TRX,-0.014961762799740817,True,0.7972052298155838
AVAX,-0.014991573033707904,True,0.3087119407576091
LINK,-0.015039014373716684,True,0.8756552401969425
SOL,-0.015046544428772955,True,0.7055840516671877
DOGE,-0.015065278179539064,True,0.31343165031627035
SOL,-0.015085937499999978,False,0.28584650930486255
BNB,-0.015119055428009174,True,0.4828684878190617
TRX,-0.015120455263989861,True,0.6566686155574356
SOL,-0.015193588162761949,True,0.7466461875795262
TRX,-0.015200352009386962,True,0.411245027223402
ETH,-0.015232406048010348,True,0.6802738821955067
BTC,-0.01527306516966753,True,0.3311155307785186
TRX,-0.01531893448524113,True,0.34104643814027
TRX,-0.015329101872421423,True,0.8197736697677318
SOL,-0.015352125213263233,False,0.15759143321279662
TRX,-0.015358501524611599,True,0.6294532817115783
BNB,-0.015370669559735537,True,0.5963506940914672
BNB,-0.015395071936497471,True,0.672822456011763
SOL,-0.015422021617769286,True,0.5386652872926031
SOL,-0.015518221726708912,True,0.8169400235954893
BNB,-0.015545658007288353,True,0.5043571253969902
ADA,-0.015578500707213448,True,0.48419879582347225
LINK,-0.015610545493516146,True,0.6426769506846081
BTC,-0.015646473445533382,True,0.48318143252292084
DOGE,-0.015653818802446318,True,0.8154144203916202
TRX,-0.01570716510903436,True,0.7489426675741757
TRX,-0.015859275053304756,True,0.6823663708974747
TRX,-0.015866231647634677,True,0.5959183971892019
ETH,-0.01588364185870783,True,0.5368553102333938
ETH,-0.0158913503342748,True,0.6187680449786943
TRX,-0.01590644753476622,True,0.640866429043872
BNB,-0.016191729323308146,True,0.5336408219425306
BTC,-0.016192757050580653,True,0.4950909852182188
TRX,-0.016224626930796737,True,0.6081683186784375
ETH,-0.01622481183094271,False,0.1965923194869212
BNB,-0.016241175641166117,True,0.842595359196482
TRX,-0.016343508642883253,True,0.6762035460678493
BTC,-0.016437880873598876,True,0.5599631729567675
XRP,-0.016499681325685134,True,0.6056895932870174
BNB,-0.016512832946555367,True,0.7464889555797076
SOL,-0.016529342057808205,True,0.5569490425685518
DOGE,-0.01655152671755733,False,0.18028039662140444
AVAX,-0.016551804423748595,True,0.6940373556717139
BTC,-0.01656931755260238,True,0.7664582403187229
AVAX,-0.016623955431754767,True,0.7909999173091229
BTC,-0.016688972631482946,True,0.7140697779236421
XRP,-0.016711660191207955,True,0.5669941269366955
ETH,-0.016718891597689245,True,0.708591049324513
TRX,-0.016789623536855425,True,0.6608251179081491
BTC,-0.01679924818658418,True,0.5212448368685598
BNB,-0.016854479869155115,True,0.39459403729527726
AVAX,-0.01685992691839222,True,0.6282766207595814
DOGE,-0.01692907142414668,True,0.4861233227604627
SOL,-0.01697347747263822,True,0.572523710745249
XRP,-0.017008337965536358,True,0.5606370166503334
ADA,-0.017067406819983977,True,0.34168105236961765
BNB,-0.01710859301227574,True,0.6413529309672457
XRP,-0.01716023795816546,True,0.47672007924536747
BTC,-0.01719735807516909,True,0.5698662747843817
BTC,-0.017215386616651118,True,0.6110937043979825
BTC,-0.01722628187849895,False,0.2951239891991756
ADA,-0.01730692756825003,True,0.8529871887139691
TRX,-0.01744776119403002,True,0.524737139434113
BTC,-0.017457917399432366,True,0.4672374628696328
XRP,-0.017471229718946657,False,0.2715550476997243
TRX,-0.017515222482435644,True,0.6710512162072199
SOL,-0.017544741822114185,True,0.623417392947709
TRX,-0.017569917743830654,True,0.5168651580332508
ETH,-0.01761551587892396,True,0.4806862751647796
BNB,-0.017646391550948715,True,0.31699790460618804
DOGE,-0.0177300349556333,True,0.8430925480091345
BTC,-0.017794922150451753,True,0.36337510565943526
TRX,-0.01785851876453015,True,0.5239980566258056
TRX,-0.017878877400295368,True,0.4779118380393726
TRX,-0.017930485155684295,True,0.4117548550761729
ETH,-0.017956322821915283,True,0.7139998268404326
LINK,-0.018020236087689656,True,0.4487067045623171
BTC,-0.018146118476716988,True,0.662352034357082
BNB,-0.018200795258015434,True,0.9087815693085524
BTC,-0.018211941754155192,True,0.4217539160135199
TRX,-0.018217870257037805,True,0.9406604548404055
ETH,-0.018247814685314778,True,0.8058639718181022
SOL,-0.01825219486299967,False,0.2197431082725532
BTC,-0.01827762810590794,True,0.7796762948369667
ETH,-0.018431060250043374,True,0.586852302009784
BTC,-0.01846270491074309,True,0.691931315209686
TRX,-0.01850709805216244,True,0.5958989687280167
BNB,-0.018508774654449445,True,0.6136225654984554
XRP,-0.018605657237936835,True,0.4195842448524608
TRX,-0.01869302407309792,True,0.4233193698542678
BTC,-0.01878389259370239,True,0.4497121302564159
ETH,-0.018825713141107925,True,0.48414632015253556
BTC,-0.01884134120169423,False,0.22586411827157804
XRP,-0.019042520227233628,True,0.5264159419102036
AVAX,-0.019057569296375254,True,0.6143152815395968
BNB,-0.019102787754403994,True,0.7630102507583668
ADA,-0.01912538226299687,True,0.6054917497030731
TRX,-0.019139295730757233,True,0.7381462283809576
XRP,-0.019163504968382927,True,0.7242877513914243
ADA,-0.019175572519083972,True,0.45786818627908926
XRP,-0.019193353184131956,True,0.6426995525111158
BNB,-0.019229597266565812,True,0.4561313475198397
DOGE,-0.019279999999999964,True,0.6583809243195854
DOGE,-0.019300056721497483,True,0.503349191903092
AVAX,-0.019371842694234087,True,0.7695698426709463
BNB,-0.01938839658919911,True,0.4483723707832811
DOGE,-0.0194431441819386,True,0.7490830394570894
BTC,-0.01945487890324915,True,0.5295603747892702
TRX,-0.01946031746031751,True,0.6842650138986431
TRX,-0.01947311827956988,True,0.5508744016078736
BNB,-0.019535508637236076,True,0.826264449775467
XRP,-0.019550208069476938,True,0.7522824343693516
ADA,-0.019596339961288067,True,0.5599852691602608
AVAX,-0.01961485360628412,True,0.5565247940724081
LINK,-0.019647058823529462,True,0.7548565535919053
ADA,-0.019704517704517754,True,0.3987047727465837
BTC,-0.019742283223315504,True,0.3787588254435321
AVAX,-0.019758369723435254,True,0.5624180838608118
LINK,-0.0198947368421053,True,0.8399691145850268
BNB,-0.01991145657316651,True,0.598229273728805
TRX,-0.019915563171833628,True,0.7606343893307865
BNB,-0.01993868232224394,True,0.7220099554397184
BNB,-0.019952461601354887,True,0.7094805320623824
BNB,-0.020034457815479745,True,0.5502762561328584
AVAX,-0.020036072144288597,True,0.35808512301536904
BTC,-0.020078354798169107,True,0.6118583752210589
BNB,-0.020282415203271564,True,0.6821999003089694
XRP,-0.02030029114099552,True,0.6620854630000764
SOL,-0.020324397855485232,True,0.695554136470653
BTC,-0.02034681739070876,True,0.31455373969311456
BTC,-0.02034819563747381,True,0.4403927825481249
TRX,-0.020395303326810055,True,0.7909002052929296
BTC,-0.020420043151179068,False,0.2289577045699332
LINK,-0.020433179723502337,True,0.5750374180724663
AVAX,-0.020438697318007515,True,0.713356031644561
BTC,-0.02044313741203907,True,0.7787358674696174
XRP,-0.020546272011989553,True,0.42313527558602376
AVAX,-0.020595041322314045,True,0.5463439239728863
ETH,-0.020639870026270435,True,0.6807605756737563
TRX,-0.02068271057631421,True,0.4480652032552257
BTC,-0.020748239632270238,True,0.35828023932300923
ADA,-0.020809496501892344,True,0.6058069763428945
BNB,-0.020851608439986347,True,0.747142657430327
ADA,-0.020953323903818877,True,0.731107224788323
DOGE,-0.02097883775613041,True,0.5925079288448374
XRP,-0.020982648672697612,True,0.33925954432857064
DOGE,-0.020989973663540162,False,0.27005910867070154
LINK,-0.02107968574635244,True,0.7992958761497869
BNB,-0.021173634223557225,True,0.46791921819640153
BTC,-0.021230182607292702,True,0.7107036855448932
SOL,-0.021264677071769045,True,0.32378070760055083
BNB,-0.021297775395336394,True,0.6538097629487665
TRX,-0.021335855401429127,True,0.5308179060255622
BTC,-0.021499378747251496,True,0.3311408891528823
TRX,-0.021506808980493064,True,0.4180193059467123
