n,acc,bal_acc,mcc,capture,flips_per_oracle_flip,flip_precision,entry_lag_frac,missed_move_frac,exit_giveback_frac,ls_sharpe,lf_sharpe,bh_sharpe,tf,asset,clf,period
2663,0.6560270371761172,0.6657563717800059,0.3365956958557884,0.061830815714350784,7.625,0.5655737704918032,0.15,0.31671012766791284,0.290113360238226,0.12241765929890665,0.19713869291667954,0.18654917417256797,1D,XRPUSDT,"STOCK model (accurate, unchanged)",all history
2663,0.6376267367630492,0.6485053884455357,0.3034920033970678,0.04647486556249383,2.625,0.6904761904761905,0.23397435897435898,0.3441746046463975,0.37890868273787087,0.10592460391506724,0.17613542620743722,0.18654917417256797,1D,XRPUSDT,"STOCK model (calm, unchanged)",all history
2663,0.5812992865189636,0.5776388036286747,0.1554189277121313,-0.015796851355680878,7.375,0.5677966101694916,0.19631410256410256,0.31671012766791284,0.39043872885321823,-0.07314316311816102,0.07308477296090905,0.18654917417256797,1D,XRPUSDT,EMA200,all history
2663,0.6203529853548629,0.6161991564922811,0.2330609535295831,-0.006358445518875067,5.625,0.5888888888888889,0.17802482860848617,0.337492642910838,0.3301159190573112,-0.041375328940123614,0.09973790116233501,0.18654917417256797,1D,XRPUSDT,EMA cross (stock-tuned),all history
2663,0.6244836650394292,0.6204610303981084,0.24154604932096374,0.0035658759503772648,13.625,0.536697247706422,0.11530479896238652,0.31150998884227155,0.2848934810961281,-0.05216664352171479,0.09651104200825499,0.18654917417256797,1D,XRPUSDT,Price vs EMA (stock-tuned),all history
2663,0.6917010889973714,0.681078484869154,0.3751800899425775,0.029574680174653326,3.8125,0.6229508196721312,0.10555948590968046,0.2575885877696768,0.21658591981397074,0.057784891169514734,0.1868444782664852,0.18654917417256797,1D,XRPUSDT,SuperTrend (stock-tuned),all history
2663,0.5737889598197522,0.5719908828410978,0.1436368283674915,-0.09563362340509754,4.125,0.6212121212121212,0.06587301587301587,0.21456322183747806,0.2584949730204209,-0.2608371959050925,-0.05336697544215963,0.18654917417256797,1D,XRPUSDT,Online directional-change (stock-tuned),all history
2663,0.5816748028539241,0.5779178887297365,0.15601252363757198,-0.07520692121548977,2.5,0.675,0.26935140882509306,0.47125194113816377,0.5182821113266984,-0.2017501128579995,-0.009653716588156485,0.18654917417256797,1D,XRPUSDT,EMA cross (stock calm-tuned),all history
2663,0.5985730379271498,0.5933903439965442,0.187778523093788,-0.06609681963863986,2.625,0.6904761904761905,0.24088103254769921,0.34063360603141524,0.4417071271459867,-0.1792072060484247,0.004681014180986388,0.18654917417256797,1D,XRPUSDT,SuperTrend (stock calm-tuned),all history
2663,0.6263612467142321,0.6237105813609805,0.2473099957654102,0.04897305759066575,1.875,0.7666666666666667,0.22377622377622378,0.34451953882752606,0.35413689165893114,0.1156152041082457,0.20915378733965345,0.18654917417256797,1D,XRPUSDT,Online directional-change (stock calm-tuned),all history
