market,year,alpha_ann,t,ann_ret,cagr,sharpe,max_dd
crypto,2022,1.5760176506209516,6.042102772430116,1.8733818400892803,5.069160991507691,5.158941545355948,-0.13129782383219757
crypto,2023,0.4090824264021595,1.4188876094584804,0.2623665262843641,0.192826012188087,0.6326268696764834,-0.28322880901891456
crypto,2024,0.7827526883060052,2.2495467598216914,0.5902949253998047,0.6732977897334038,1.5247311106610926,-0.3368075212048457
crypto,2025,0.8986129311643081,2.698228257308581,1.0902458385516616,1.7110723158461798,2.550472512244378,-0.16143087682190305
crypto,2026,0.695807418213155,2.10249785624624,0.9028232197887024,1.2056608951945325,1.915723743236099,-0.17592595209241202
