,y_ret,y_ret,y_ret,y_orc,y_orc,y_orc
,2019-21,2022-23,2024-26,2019-21,2022-23,2024-26
h1_since_lo_48,-0.013744986461929454,-0.017807045200110172,-0.0018710807263111473,-0.001207280930357546,-0.0004037557639615663,0.02483721457917576
h1_since_lo_6,-0.00839805569833385,0.005722488370663914,-0.014785097463377805,0.003703580259845851,0.018803880510570026,-0.003180073564193253
h1_since_lo_96,0.024102419854217905,-0.01281230879394235,-0.012425507976009942,0.03473472091283569,0.012099059697687542,0.041728894931410965
h1_st_10_3.0,0.01576406117831808,0.007143257924113411,-0.003567830251945958,0.043626911043181726,0.026704808437227,-0.013388918750189827
h1_st_24_4.0,0.020845896689749566,0.013886736545105194,-0.00731634835728201,0.042938623361150396,0.029678678477992326,-0.0045697089856064355
h1_st_48_3.0,0.0025687426390536006,0.014549027571078565,0.008078511017668322,0.018318980339625757,0.018701781351867064,-0.005843102318456195
h1_trend_r2_150,-0.023725156000297676,-0.011557863461841622,-0.017056488394341318,-0.01443435288610273,-0.011315680698185004,-0.013024383560454877
h1_trend_r2_50,-0.045805322950773275,0.019333687802088884,-0.0033658476119644565,-0.05333779847402231,0.0019442154948158263,0.002873814408191344
h1_tstat_24,-0.0015976542105625713,-0.012915843951810058,0.009851540375868884,0.02651838590454547,0.010312633811776162,0.004806532867373092
h1_tstat_384,0.009152366573378479,0.010968715015136077,-0.019583416764400174,-0.003188564762918289,-0.005349377133253619,-0.029859647752373986
h1_tstat_96,0.02227002480967788,0.00013426172084785026,-0.004210011092359023,0.03695803296797484,0.03374841282216923,0.04303530101741271
h1_var_ratio_5_250,0.00769710896516107,0.0044890840545168675,-0.05876471167812447,0.004378629352296937,-0.00043407612018253605,-0.03336860893247606
h1_vol_level,-0.019776814020137423,-0.01675666432432288,0.004514812589986317,-0.008066571110049381,-2.2276180080604835e-05,0.01439232045866956
h1_vol_ratio,-0.03262037550438923,-0.02528194961378044,-0.011565293947513156,0.00024653501908267206,0.013278459676401289,0.025630605580984067
h1_vol_z,0.017895953148967303,0.03738353964661778,0.006224116504730981,0.03264472822423903,0.015113150619154081,0.00538743333128755
h1flow_perp_spot_vol,-0.007686848098037824,-0.000329503722920399,-0.005881334007138528,-0.016880102094830374,-0.019889044278556534,-0.012462856777967657
h1flow_perp_tb_share_24,0.013726387083313196,0.002360095684107666,0.019645553044677744,-0.0019898290142574826,0.014803677860971698,0.010532773139460216
h1flow_tb_share_24,-0.004261254406449699,-0.004906564529790103,0.003292110440484164,-0.0038046278749633844,0.0036591719696350555,0.019417388452541928
h1flow_tb_share_6,0.02159615672593196,0.022316836286200514,-0.01585714694356244,0.023646729072827277,0.017317254881577315,0.002988971570594856
h1flow_tb_share_72,0.009171081548156268,0.009057656391525892,0.01051438033760188,-0.004853988841380608,0.025168061403052833,0.03476645879481444
h1flow_trades_z,0.014640071277538191,0.03281663723150996,-0.005007771007942696,0.030916546491277064,0.016657632438078385,0.0028375468765595713
h4_cross_breadth_ema50,0.00013710078881012944,-0.0023181855830966547,-0.0329679847186069,-0.004732572989707973,0.0037142436370567466,-0.02632061861869678
h4_cross_btc_basis,0.003050674364038386,-0.01521607712225298,0.011224882850303097,0.0013366237638162692,-0.005453913870514138,0.007646457385072636
h4_cross_btc_basis_1d,-0.0006272401433691788,-0.013686345916974152,-0.007496625579381688,-0.018250879275316934,-0.008305921256178517,0.0031860627099831174
h4_cross_btc_basis_z_30d,0.026699974610373545,-0.01759371455778813,0.005730466561401748,0.03670634182629717,-0.025035805241775955,0.003226103831283411
h4_cross_btc_fund_last,-0.00761186473227532,-0.014483232648175526,-0.04221167017871724,-0.02544168182737011,0.005493862912387737,-0.019027744971677252
h4_cross_btc_fund_sum_3d,-0.006249215844196854,-0.0020823926106623425,-0.0191516411288144,-0.011333733291432946,-0.001690514555008571,-0.014196103813174488
h4_cross_btc_fund_z_30d,0.03209307303707509,-0.014696314682754896,-0.05986441259761438,0.019113147036931566,-9.776767924285501e-05,-0.03703426444796165
h4_cross_btc_glob_ls,-0.03126405757984707,-0.05042910473944956,-0.006592007780542919,-0.04395285995439063,-0.07788840638143074,-0.026149355274879993
h4_cross_btc_glob_ls_chg_1d,-0.012286324786324854,-0.030047499242408182,-0.025045330194681248,-0.010051725432766334,-0.028619233971144464,-0.027932596038514057
h4_cross_btc_oi_chg_1d,0.033168020822341826,0.0022049026817800854,-0.03135765569110471,0.037186862819202804,0.02058433224240719,0.0029748152199415845
h4_cross_btc_oi_chg_3d,0.050073968404924174,0.02634692215197243,-0.0170585980547171,0.023090203184447544,0.035610057141157614,0.003992930223295388
h4_cross_btc_oi_chg_7d,0.047250701728468014,0.030516879840601585,-0.032784970720525275,0.017731681524784992,0.029732286960204246,-0.022875782434586545
h4_cross_btc_oi_to_vol,-0.0031930499556398484,0.028610016197440302,-0.04915588100209034,-0.004078124854435816,-0.004857803900866098,-0.055871617388931316
h4_cross_btc_taker_ls,0.015289844835299382,0.03200509461426493,0.013975259907637927,-0.0006250547607424273,0.04890847125688169,-0.012293298318116541
h4_cross_btc_top_ls,0.0034973053548905675,-0.026768370389616825,-0.01988694693148474,-0.005456718003186367,-0.01711071847856188,-0.021799731310287063
h4_cross_btc_top_ls_chg_1d,0.030194132466859758,0.028038147533889446,-0.008392448148619391,0.04035006195786861,0.028516433082624415,0.007410954679513804
h4_cross_disp_30,0.010606086667934833,0.0012978633015291452,-0.01731488632715783,0.003735058443612771,-0.007491912509065113,-0.00618609397444414
h4_cross_ethbtc_ema180,0.00035641146020948256,0.0008072402469880835,-0.04108098057724763,0.0025857079522886295,-0.04604053274722231,-0.04246478484674332
h4_cross_ethbtc_ema42,0.018582215953472758,0.01568691235448305,-0.05302068136960442,0.03428661970862312,-0.009423133565500619,-0.05235559167843035
h4_cross_ethbtc_mom180,-0.0023018522717498935,-0.000141275392832374,-0.02715863980345229,-0.002624823006555921,-0.04366131295805398,-0.03340410151685075
h4_cross_mkt_ret_30,0.01756382522330724,0.01234606659915738,-0.03550317673719372,0.019850301396996506,0.013549177142659241,-0.03740127946891936
h4_deriv_basis,-0.004444836924526074,-0.0014108359696595185,0.0069482822289003154,0.007532453110296711,-0.014446699853398415,0.005236540596109895
h4_deriv_basis_1d,-0.0021704578237179972,0.0023061162767045174,-0.010286411908521365,-0.001663769337477361,-0.007157515530721303,5.4164152456737114e-05
h4_deriv_basis_z_30d,-0.003057645598967207,0.0010913319736849392,0.01097991901390516,0.019520077964955584,-0.0158839034437121,0.009900710435026605
h4_deriv_fund_last,-0.012401305719106637,-0.020561414383772125,-0.01018574139229761,-0.015083366949038668,-0.00011230907457315809,-0.004028020852900771
h4_deriv_fund_sum_3d,0.00934207810394172,-0.011167435721366192,-0.007316666189917664,0.009105924352898587,-0.00528038285328164,0.000547887710762418
h4_deriv_fund_z_30d,-0.0029990559206607426,-0.010112045079875731,-0.017243504071090987,0.013581449266219181,0.007630210460399134,-0.013246006441343827
h4_flow_perp_spot_vol,-0.009630033617051725,0.00311190727052868,0.002329713219612839,-0.015895283352799938,-0.02065684516688371,-0.007291013773602584
h4_flow_perp_tb_share_24,0.014781220942707951,0.03478092910552122,0.008730226837152077,0.006435079671726074,0.029750692176463867,0.04052013219980244
h4_flow_tb_share_24,0.011593364119458882,0.015230689691104526,-0.0013147146975345803,0.004156178347453521,0.031640529282038754,0.027586882436781313
h4_flow_tb_share_6,0.0007846617101274767,-0.0029397305146832142,0.0005627226814903796,-0.0010289927298621215,0.003478796789259997,0.014781498971180085
h4_flow_tb_share_72,-0.007093321623273363,-0.0024851777732058933,0.0012115780072529114,-0.017268561282997807,0.010974731386395264,0.01561999190335106
h4_flow_trades_z,0.00919678235728627,0.03215868800247956,-0.01455450988618412,0.016056759965261902,0.012417732829396622,0.007487540398000481
h4_price_ad_slope_20,-0.007988271052812634,0.00408396100131192,0.004375919728189515,0.004864040698381866,0.01554753613072657,0.04068039129256862
h4_price_ad_slope_60,-0.020135650699448893,0.022613414415834643,-0.02198416557808991,-0.02074320179107808,0.01584640821347505,0.004395190863309861
h4_price_adx14,-0.03270789741016106,-0.001758761746230686,-0.007709507327631426,-0.018720261052016796,-0.015384177476801819,-0.007112155946666254
h4_price_adx56,-0.025631737796133036,-0.0074271446472991,0.021304639402983216,-0.005601368273166041,-0.005920513639210034,0.02470438861931057
h4_price_atr_roc_14,-0.009197894617554492,0.053054086766470165,0.023708725459347657,-0.02226697943813294,0.020409931216106236,0.00788803314046449
h4_price_atr_roc_56,-0.009565431743716657,-0.0196108948376702,-0.036628622100174535,0.01511210856387779,0.004261557005982408,-0.017424534086210086
h4_price_atrp_14,-0.0354190528612075,-0.007800205200003241,-0.019490132885824962,-0.009605871977433067,0.013357354480853623,-0.0121418736240812
h4_price_atrp_56,-0.03474094625501012,-0.018265271769769775,-0.01176521067536257,-0.011664581856039247,0.005934745643150441,-0.009312696177898094
h4_price_atrp_z_14,-0.01816493014311915,0.005837378997458953,-0.02202389465755117,0.008033142248468739,0.029399607444204445,0.0007659578689074298
h4_price_atrp_z_56,-0.030346497122574867,-0.015813492434585852,0.0008479774720228095,-0.012285597508209622,0.028209688158230106,0.022353198641300476
h4_price_bb_bw_100,-0.03863975372115902,-0.021543328461614497,-0.010389631028093205,-0.016337193413035633,0.013041465871654556,0.010895758434680936
h4_price_bb_bw_20,-0.03930897155183932,0.009245021628828454,-0.023010764991370836,-0.028333010615819054,0.012988559943962974,-0.017909651069148214
h4_price_bb_bw_50,-0.04251540744122345,-0.038888473263882395,-0.027951950062136244,-0.007963582311408368,-0.01071422383600773,-0.012566079752612036
h4_price_bb_bwroc_100,-0.007353739100023904,-0.03974414124600223,-0.014557052547269633,-0.0018167931365831724,-0.0023092973350262724,0.015054745374029843
h4_price_bb_bwroc_20,-0.02214354806723301,0.0255778597746541,0.025117359700728814,-0.03048199183365974,0.0032708857751739817,-0.00047736751036719927
h4_price_bb_bwroc_50,-0.011820953260921974,0.009017578265899662,0.01136633071757065,-0.000574982803632107,-0.008221148015316093,0.011865062463848774
h4_price_bb_bwz_100,-0.02700480716704906,-0.014110840064231911,-0.009094780870289365,-0.003712111845328825,0.024515554961524133,0.02693282695179766
h4_price_bb_bwz_20,-0.02354630089387033,0.0332421333319084,-0.011476300809519668,-0.01732304726815531,0.022920332954638245,-0.00592152698087367
h4_price_bb_bwz_50,-0.0334110313787811,-0.03605361384458772,-0.020309505420635587,-0.0021200775117417026,-0.008676572141409156,-5.734609702467974e-05
h4_price_bb_pctb_100,0.02742329636488905,0.028856250450878917,-0.02238145637270328,0.02548563589499009,0.03114828758053456,-0.002282374661580433
h4_price_bb_pctb_20,0.01818583784265082,-0.01517424633084763,-0.009333155347057365,0.045402121894108416,0.014783339397404616,0.030186675494865867
h4_price_bb_pctb_50,0.0315661061655127,0.020189355784208662,-0.01078660399007092,0.04863141689228645,0.04282533742225003,0.02563587522233235
h4_price_bb_since_sq_100,-0.008023020174566131,0.0038672051385501005,0.015345754232736097,0.00993060773529797,0.0191841225288909,0.025392696773057666
h4_price_bb_since_sq_20,0.011585682260286778,-0.00927675014494922,-0.01294834266172118,0.03670988789066276,-0.0009117764263561479,-0.0072245232989442965
h4_price_bb_since_sq_50,-0.00392693045503284,-0.011197160331205658,-0.026445741201598094,0.004431986194708859,-0.003161051831720718,-0.010663584236456913
h4_price_bocpd_erl,0.02803129338152266,0.009353566552399495,0.002638964374139796,0.007951018887968342,-0.004517114294129709,-0.014299326787818867
h4_price_bocpd_p20,-0.03942735378276757,0.001897699248401552,-0.015578566638379532,-0.026090917459440754,0.009988391635046945,0.0009699239869734866
h4_price_bocpd_p5,-0.014657895588895964,-0.00012691406448300802,0.005080872514151569,0.003436147959102631,0.0040431266846361336,-0.013212695743927694
h4_price_chop_14,0.018994024226872908,-0.041238387363099815,0.011110157613204108,0.0429066161322782,-0.007361968125261464,0.01575560767334172
h4_price_chop_50,0.03546526668188388,0.03915465881491653,0.024059612689150134,0.023626639061421706,0.032995972961667674,0.010015418350627026
h4_price_cusum_age_n_0.25,0.04057171534840798,0.021634172213033986,0.0016416055633423632,0.028908876212968115,0.011916518777582263,-0.004721908626898863
h4_price_cusum_age_n_0.5,0.03328336658828479,0.016927664326994663,-0.015052394709993588,0.0169109267917964,0.0028343345238713846,-0.018312778632286364
h4_price_cusum_age_n_1.0,0.02358841837292225,0.0044069238969831614,-0.009697868296512424,0.005818173545840244,0.014450743653145026,-0.028200020706590723
h4_price_cusum_age_p_0.25,0.01487922988817425,0.0010133086095829302,0.0397799326830478,0.004974875647947963,-0.0005374128444454174,0.02117264398984997
h4_price_cusum_age_p_0.5,0.013920030273473216,0.010656439619631919,0.035248751712323334,0.007414567151166174,0.029815429472376254,0.030729293564280002
h4_price_cusum_age_p_1.0,0.013540852999623487,0.0016071328376114913,0.029010491655304227,0.03132714138942061,0.01692989686128632,0.029519135927608797
h4_price_cusum_d_0.25,0.010616457760815323,0.0334081235688769,-0.02300027651439307,0.022953679984848208,0.028927785574440867,-0.00908129692693116
h4_price_cusum_d_0.5,0.01279312249829001,0.04927939530124048,-0.03438535935746956,0.016650107554869953,0.035005160648385325,-0.023665959294810412
h4_price_cusum_d_1.0,0.007854711612790832,0.04394700068667179,-0.029728634495647333,0.013826064782631264,0.035731302240736174,-0.023805914769440717
h4_price_cusum_n_0.25,-0.026429591915201778,-0.0033268184113565136,0.0010904837730547623,-0.0367408599522378,-0.0018848123479341394,-0.008780462401728972
h4_price_cusum_n_0.5,-0.009776146284012133,-0.007144927846014559,0.012864593762216714,-0.021173443205420805,-0.01490400203950809,0.003036243353277346
h4_price_cusum_n_1.0,-0.008566775672755045,-0.00539217781862783,0.006032463425409418,-0.008709140523902759,-0.014573572034978555,0.008246058773239806
h4_price_cusum_p_0.25,-0.012514873664911552,0.03977553577774273,-0.0331346879360267,0.010337276835548415,0.037482766899576525,-0.013343041872570183
h4_price_cusum_p_0.5,-0.003141176375358712,0.04897880935904397,-0.030809742205949175,0.004105919062447394,0.02783532457631943,-0.015540482314773563
h4_price_cusum_p_1.0,-0.0007497541292126875,0.04192806510825098,-0.024823523429032712,0.005945937938776735,0.024076837970491427,-0.013266942051923913
h4_price_dc_0.5,-0.008395779116969704,-0.013751806855496929,0.0021661883285499783,0.02675672072449542,0.019697402844915723,0.035446087539282134
h4_price_dc_1.0,0.03362131244409727,0.02637708439651698,0.003899329690971287,0.053921599747751126,0.036889972996319464,0.038673742865060645
h4_price_dc_2.0,0.011826840186011878,0.0052281914879405145,-0.03246135949731588,-0.0027867450923130255,0.010736190624698327,-0.021389784211286567
h4_price_dc_4.0,0.004910333048676385,-0.008236054816188387,0.001223337814773462,0.004321240420315786,-0.00893120125538649,-0.005919047149650969
h4_price_dc_age_0.5,0.010267887858637414,0.005320371176880778,0.010974125245128419,-0.01044493751448261,-0.017251973298285428,-0.014239965827925749
h4_price_dc_age_1.0,0.04091269664603914,0.007056755969636841,0.004343977548302624,0.036664677457070693,0.005880602149898828,0.00413124382754515
h4_price_dc_age_2.0,0.024103684621642363,0.03059029735297336,0.030688806888068965,-0.0031094626065628073,0.021166702556068007,0.003685494165267089
h4_price_dc_age_4.0,0.033873001161562444,0.017554219024284667,-0.015041588400380168,0.016953250400222664,0.004686970167244731,-0.01826473190234673
h4_price_dc_ov_0.5,0.018084909402179772,0.008349275521082444,-0.0020055239312083417,0.039406453715430834,0.029943517507839967,0.03948883239006751
h4_price_dc_ov_1.0,0.025932791270878885,0.016633424088022264,-0.022507953761708166,0.01998097553801248,0.013506171739447903,0.0025630605580984067
h4_price_dc_ov_2.0,0.0070209769265948685,-0.01865035576016172,-0.030709624925706613,0.0069839244354295005,-0.024269279415077005,-0.020132509781384256
h4_price_dc_ov_4.0,-0.0029190832156256175,-0.00903026967234799,0.0012195238231451633,-0.011844790863179466,-0.010803328556330316,0.013934171640278104
h4_price_dd_12,0.010755145506634589,-0.014325592020712319,-0.015504352717945813,0.03432440573994966,-0.006158435618126845,0.008093704142496105
h4_price_dd_192,0.03095262029218604,0.02100761751574398,-0.030173123436660676,0.028384817614196534,0.021723297666693897,-0.02416967501191869
h4_price_dd_24,0.02613564493700582,-0.010646086103845098,0.006660500713534301,0.046305181290393294,0.008788571824592473,0.031039117477664524
h4_price_dd_384,0.010202356231839849,-0.015008590078259276,-0.03705404108304655,0.0060586317356627895,-0.002746157977718877,-0.016573951976828427
h4_price_dd_48,0.04245566529285616,0.04518207492471993,0.0014480454882067617,0.04711578486143053,0.03654221707394956,0.028211334936544263
h4_price_dd_6,0.019771823900951557,0.00836564075571311,-0.01596600462128661,0.03146511118413842,0.014429395647234444,-0.013598464488506934
h4_price_dd_96,0.045377892122369756,0.03270041066719398,-0.01981146168050829,0.03688930879614416,0.016751068637861133,-0.013560027104555283
h4_price_di14,0.029700786381793853,0.01629977369218394,-0.009498428317616492,0.05193424180958828,0.03192671631779698,0.021993313135107995
h4_price_di56,0.029196630054854178,0.026243824628809698,-0.030024695595793183,0.026295437584487935,0.025404127033629598,-0.01951596174364373
h4_price_don_pos_12,0.008066433679643548,-0.007558734493105235,-0.02041168861301018,0.032821958334523726,0.006275385563550229,0.009570598625057603
h4_price_don_pos_120,0.025408339131390956,0.023426666381666683,-0.016828920227186794,0.023544678175448253,0.03251858204688396,0.0009074632380520198
h4_price_don_pos_192,0.025025056900043863,0.024373512099586048,-0.033291220509104325,0.027060016289269573,0.03892793408230799,-0.02030609796697236
h4_price_don_pos_24,0.01707436023004605,-0.0038775586543368656,-0.00626448124946366,0.04484397930798778,0.026720896789507398,0.03465502137924492
h4_price_don_pos_330,0.011659242533984315,0.0012116953314327272,-0.03173654217162325,0.007145793792485922,0.008714936673770213,-0.026253973154587107
h4_price_don_pos_384,0.009305092150930117,-0.004322759833168155,-0.027502216882633934,0.002636970741283662,0.0017935418878815002,-0.01002704255948339
h4_price_don_pos_48,0.03271664081272618,0.03649814705465859,-0.010419189463212408,0.047506258220543884,0.0524443157376262,0.030456667119235892
h4_price_don_pos_6,0.019038038133243784,0.010572609540197009,-0.01619023554576632,0.03027354806216065,0.015494630203034987,-0.01152021093444383
h4_price_don_pos_96,0.03679998076954549,0.029061316860333086,-0.017804189669803683,0.0412430020014557,0.04135634710248781,0.0044570316544256805
h4_price_ema20_cross_rate_50,0.028304547414339742,0.029933684061463794,0.01829889616725633,0.025469023729893236,0.007604221583638382,0.014710668791882098
h4_price_ema_dist_10,0.01799005184534619,0.004762617261915958,-0.01817335227615846,0.04427261059423404,0.019221868278472054,0.012051669763355921
h4_price_ema_dist_100,0.021145008236254093,0.021876644873072504,-0.029275881906105916,0.02268408614711881,0.023518695902915443,-0.012949678644871454
h4_price_ema_dist_20,0.020952643060372922,0.00872567591758866,-0.013874983711077427,0.04677314228456486,0.0275785297226121,0.025646104526125924
h4_price_ema_dist_200,0.012784606580410696,0.00641250010019534,-0.03364639847948864,0.010276874568923011,0.01159289538363295,-0.020550051363504185
h4_price_ema_dist_400,0.005893149786955099,-0.011904539248508428,-0.02718581449380386,-0.0061855174403429025,-0.001781475623671147,-0.010868480291231386
h4_price_ema_dist_50,0.025722691420020816,0.024998062890594697,-0.020768773579208644,0.0355619259967086,0.0319118655310765,0.00809075934291914
h4_price_ema_dist_d200,-0.008211893296916128,-0.01796902762451602,-0.00788002453667952,-0.02677401449540945,-0.009521829418913497,0.00941157944790283
h4_price_ema_dist_d50,0.00933233152178059,-0.0015730664308292175,-0.030433428365291393,-0.0012984253704190207,0.001175687282033766,-0.0186997872924769
h4_price_ema_slope_10,0.015276835377295295,-0.009987468906054175,-0.007196048704673108,0.04811370358199141,0.010519307260302146,0.023268566341374752
h4_price_ema_slope_100,0.016429705300897934,0.023673480838648064,-0.03297354678973147,-0.00021250958483953752,0.00491189770778111,-0.031130871232903923
h4_price_ema_slope_20,0.013564807834070547,-0.0044059219438425945,-0.0018065607012659468,0.03428798334976457,0.012516738074199507,0.03646157842497244
h4_price_ema_slope_200,-0.0011278084278720235,-0.007116539173695924,-0.03065082588810386,-0.012036500771485603,-0.013749353371994899,-0.033947959501876235
h4_price_ema_slope_400,-0.009660412380356087,-0.03179598096556224,-0.014886327157845214,-0.025666756544471925,-0.01716008405545283,-0.0033632710957692824
h4_price_ema_slope_50,0.023894564234016924,0.027628523869195676,-0.019004166785853926,0.014948515719136801,0.026447394800739543,0.0021112663072151427
h4_price_ema_x_10_40,0.023462447537447195,0.025020773828449583,-0.014075536104198205,0.027008281672078804,0.03307146446082976,0.014179984910226984
h4_price_ema_x_20_100,0.014368769755667143,0.021535980805249655,-0.031233730941960636,0.006237441791812293,0.013146040161477579,-0.023684868007883386
h4_price_ema_x_50_200,0.004088234222785148,-0.004585605540400051,-0.03333110850488352,-0.003493813875583396,-0.0026650974335364896,-0.03035995370155109
h4_price_er_12,-0.0020721949482153668,-0.0162593615821775,-0.01247779144458111,0.022051129035159267,0.010133805588351086,0.02874496361777623
h4_price_er_192,0.013405963542210464,0.006708410261068831,-0.02224892016362018,0.01353260284718072,0.014634831530200287,-0.02655558262704638
h4_price_er_24,0.03602310578312373,0.023858174200908966,-0.00978654360187009,0.04785054264156452,0.04536760647395299,0.026366340506865038
h4_price_er_384,-0.019849172362520928,-0.016773363543333808,-0.013211984833026602,-0.028890946343303414,-0.0192119677539917,-0.0008132296515899196
h4_price_er_48,0.02064977554591796,0.03487264507613508,-0.028572200450686702,0.01683070552635768,0.027601115294082712,0.000945125674746583
h4_price_er_6,-0.0009035498480255977,-0.0011499082210922884,-0.01740340271619767,0.02633533629810203,0.01541418844163267,-0.00031772837540677834
h4_price_er_96,0.024860988363529235,0.00654676182104319,-0.024483601425161483,0.010636315093503934,-0.0018040611951418706,-0.028131360379612502
h4_price_flow_192,0.021662734125409755,0.004587609446681462,-0.02158623911820512,0.02064973536765291,0.0062726010410402155,-0.022311351489417652
h4_price_flow_48,0.024624514950924326,0.025557820711840873,-0.023286008053878926,0.020392843871104738,0.011838552147300008,-0.0013356990923197865
h4_price_h24_adx14,-0.012888369665452426,0.04657746166527288,0.0022316618515022535,-0.03383273181219848,0.03968718055338982,-0.006792412708391038
h4_price_h24_atr_roc_14,-0.02896121123948886,-0.03479783257496605,0.006605992416513273,-0.0407551204661496,-0.014658654667230986,0.015615342219808537
h4_price_h24_atrp_z_14,0.0007686822234789226,-0.007779164184049392,-0.003745816527932766,0.020871178141586344,0.010483108467671087,-0.012881328296796113
h4_price_h24_bb_bwroc_20,-0.015089407029874935,-0.0004188164127939542,0.0050988300580679935,-0.015810066916578602,-0.016520572052304505,0.004891932055104409
h4_price_h24_bb_bwz_20,-0.00938942217773936,0.042557625664962906,-0.0015286160613544042,-0.01011178987899175,0.03176861731750236,-0.011859637833049108
h4_price_h24_bb_pctb_20,-0.00544431363680703,0.0028188281690442185,-0.029846232570852838,-0.024587231516817076,-0.005962900259641191,-0.02160568451711181
h4_price_h24_bb_pctb_50,-0.024947759461342034,-0.01793963699905682,-0.01988662909884914,-0.046152585548806746,-0.02427515785148715,0.0033423475198277597
h4_price_h24_dc_1.0,0.0,-0.0045742500714726075,0.01526518365958851,0.0,-0.005866679537348485,0.012663723107005365
h4_price_h24_dc_2.0,0.0,0.0036608027915749908,0.0214436911810979,0.0,0.0057549892455552865,0.034046997761332354
h4_price_h24_dc_ov_1.0,0.0,-0.005712802823637508,0.008972733138184141,0.0,-0.0030419361465673367,0.007548141273504894
h4_price_h24_dd_96,-0.0076830283013040734,0.007724797310640019,0.003179279854814032,-0.016534184314863143,0.004646568888054925,0.018470557893829787
h4_price_h24_di14,-0.014132883339688429,-0.02363039685359991,-0.024418445734844918,-0.04396626723850827,-0.024557013407785266,-0.013448124720631505
h4_price_h24_don_pos_96,-0.01521378585008698,-0.0027553711368025757,0.0019942408726413285,-0.030969817878965578,-0.0022730985423952688,0.014112254519957235
h4_price_h24_ema_dist_200,-0.01647901445754557,-0.008863650777662102,0.007576017620641307,-0.02242647058823527,-0.00469673826075212,0.024256004136358422
h4_price_h24_ema_dist_50,-0.019287206872533158,-0.01785012918515827,-0.007234029704638156,-0.03863214566253992,-0.01378060190238578,0.00843530089342126
h4_price_h24_ema_slope_200,-0.02717338492389504,-0.011809468089552078,0.016872940047229945,-0.01885034336883501,-0.00442350231667854,0.02147859316694911
h4_price_h24_ema_slope_50,-0.02169015722139256,-0.016073830119971155,0.007188579637734338,-0.035851465042065545,-0.015382584010035005,0.023802814980412368
h4_price_h24_er_96,-0.008479861031729208,0.01828764872324451,0.01594582224892016,-0.0229045525457382,0.027601115294082712,0.020945739432974175
h4_price_h24_mom_24,-0.002494395331683774,-0.02961609048887842,-0.012492888494776477,-0.031395416304032475,-0.01780620098473562,0.010432494964392802
h4_price_h24_mom_96,-0.022623965816065128,0.019376569362671514,0.014088726158579368,-0.04126680205009192,0.02737992237476239,0.018811844665852062
h4_price_h24_ru_96,-0.023964726016198146,-0.013060279436634459,0.004549138514641005,-0.04794700705927857,-0.013103602241889167,0.008528294564271843
h4_price_h24_st_24_4.0,0.0005448618064520794,0.005130334064536446,-0.01975647663453378,-0.013739301385357505,-0.003727238075437067,0.0006263123731798936
h4_price_h24_tstat_96,0.003226507827353231,0.003820113340939235,0.027105243920656275,-0.011141422124773759,0.012639566456033036,0.027822931371290882
h4_price_h24_vol_ratio,-0.02768419981604442,-0.01636456666194641,-0.0073052242150328794,-0.014014415553673831,-0.009459951140911693,-0.023342806288603968
h4_price_h4_adx14,-0.019103294047767116,-0.0006873398544896547,0.017798309766043352,-0.002619956285372149,0.025011199968318243,0.020427919675786832
h4_price_h4_atr_roc_14,-0.009524604307679763,-0.030707859854810282,-0.04279775355893095,0.012356923162972211,-0.005627829384261651,-0.017723353748543946
h4_price_h4_atrp_z_14,-0.029720925076707705,-0.017561566680649454,-0.0004354307108962452,-0.00971620700724829,0.02245005804182476,0.022677126594763952
h4_price_h4_bb_bwroc_20,0.005491164219898259,-0.02105170345393287,-0.02666361547336399,0.0047872656644570855,-0.020595566050111536,-0.016080155584610956
h4_price_h4_bb_bwz_20,-0.024340228627804217,-0.023928644905135077,-0.02290858179899624,-0.0034407993966817374,0.00834428578853963,0.006517926389929984
h4_price_h4_bb_pctb_20,0.016217034152574583,0.0238030667781729,-0.025963430176937474,0.020705959533733886,0.03331897757283686,0.001996264134263015
h4_price_h4_bb_pctb_50,0.016610493264681003,0.020100515939070585,-0.02794670582364739,0.007275800945378164,0.018736742578938093,-0.02883981716204398
h4_price_h4_dc_1.0,0.017713320732877014,-0.01838216630284628,-0.02944004246244014,0.002605547143738396,-0.015130785928384571,-0.03495818074621848
h4_price_h4_dc_2.0,-0.0012126590065605902,-0.022545281602269984,0.0001741722843585647,-0.010483028762066193,-0.019838485318759758,0.009199088910008757
h4_price_h4_dc_ov_1.0,0.0065079872592388455,-0.019372763974574436,-0.02070234655834935,0.006104122425269809,-0.02379931389365353,-0.01132011955266321
h4_price_h4_dd_96,0.006810046255775859,-0.006477293069957701,-0.033464598211873586,0.00021024282728965282,-0.002498026082931759,-0.020612667101877036
h4_price_h4_di14,0.02088167877894065,0.013688015838875245,-0.03343440411148302,0.013630412208226028,0.009553696732084394,-0.022189684770054563
h4_price_h4_don_pos_96,0.004557605551932742,-0.0037316074801813093,-0.026041140256363837,-0.0063994732060932424,0.00037405419052072286,-0.012244786619822645
h4_price_h4_ema_dist_200,-0.01048442060433935,-0.022338879255294986,-0.015292199433622256,-0.026615725655341482,-0.01133517235575554,0.004580558247205713
h4_price_h4_ema_dist_50,0.006591814105509797,0.004305726629777018,-0.03289980961825123,0.0017900910364145872,0.008328197436259233,-0.021120102565819365
h4_price_h4_ema_slope_200,-0.024643759333435655,-0.027653238713331862,0.0013990992623105214,-0.04284446034490763,-0.01817983807692214,0.020189855878408935
